scenario,strategy,seed,samples,avg_offered_load_mbps,avg_accepted_load_mbps,avg_capacity_mbps,avg_goodput_mbps,avg_queue,final_capacity_mbps,final_goodput_mbps,final_queue,final_blocked_rate,final_blocked_queue_cap_rate,final_blocked_timeout_rate,final_utilization,final_fairness,avg_utilization,avg_fairness,avg_acceptance_rate,avg_service_rate,final_mean_served_delay_s,final_p95_served_delay_s,final_mean_timeout_delay_s
both_ch32,longest_queue_first,46,600,752.7792334683929,603.1000479292948,102.608112841234,102.54924016078706,58.685,105.08347820337421,105.0834782033742,64,0.8491859468723222,0.19237360754070265,0.6568123393316195,1.0,0.914021637817583,0.9994791666666667,0.9158703788602424,0.8101123028460239,0.1242964498070497,14.881944444444445,20.0,20.0
both_ch32,longest_queue_first,47,600,776.7866375396233,620.1877990162153,102.11818117199903,102.03070874989535,60.291666666666664,101.21676294393221,101.03403832037625,61,0.8517126148705096,0.195906432748538,0.6558061821219716,1.0,0.8956526016472975,1.0,0.9100907675679986,0.8046462683284974,0.11762539507291953,15.078231292517007,20.0,20.0
both_ch32,longest_queue_first,48,600,786.1313096884865,628.2259501272317,102.03171760884747,101.9674114839488,60.891666666666666,107.68777684255521,107.6877768425552,55,0.8565539983511954,0.20651277823577907,0.6500412201154163,1.0,0.9515213453116748,0.9982291666666666,0.9105612320023618,0.8078007535247544,0.11802531113667183,15.754266211604095,20.0,20.0
both_ch32,longest_queue_first,49,600,743.3465389769656,596.6749581457847,102.32590546569432,102.15766120317447,60.498333333333335,104.25274597361035,104.25274597361036,66,0.8376245847176079,0.19269102990033224,0.6449335548172758,1.0,0.9063018571859761,1.0,0.9122779063039891,0.8312851340724192,0.15587118210512277,14.873846153846154,20.0,20.0
both_ch32,longest_queue_first,50,600,778.7999490711376,619.205313446098,102.07534055705737,102.00239914507665,60.11833333333333,105.68627147204867,105.68627147204866,60,0.8477992595639654,0.21102426984779926,0.6367749897161662,1.0,0.9150921453732289,0.9991666666666666,0.9135202757627365,0.8038917040581643,0.13264262347430608,15.287096774193548,20.0,20.0
both_ch32,longest_queue_first,51,600,770.4303003527792,600.3495807646127,102.24185028941606,102.16619365309002,59.86333333333334,100.42357667757463,100.4235766775746,54,0.8511685116851169,0.2132021320213202,0.6379663796637967,1.0,0.9037397174896914,0.9995833333333334,0.9111449855070555,0.8058045767446141,0.13337420233371466,14.702265372168284,20.0,20.0
both_ch32,greedy_backlog,42,600,766.2760178948384,625.1682537264016,134.31573643301647,134.18797524932904,60.975,141.02414391028375,141.02414391028375,73,0.798744769874477,0.17615062761506275,0.6225941422594142,1.0,0.9123697501337745,0.9983333333333333,0.9135582228130551,0.8381808195079908,0.16275688028803073,15.747549019607844,20.0,20.0
both_ch32,greedy_backlog,43,600,759.8008368706072,614.0596486895749,134.9120933126872,134.90433216341708,61.583333333333336,138.23530523937507,138.23530523937507,63,0.8038180341186028,0.1965881397238018,0.607229894394801,1.0,0.8947486902657196,0.9998958333333333,0.9139613765808102,0.8169705752024731,0.17611471621086616,16.36190476190476,20.0,20.0
both_ch32,greedy_backlog,44,600,764.4133077715236,616.7605352399318,134.37331038501353,134.23907706220987,61.278333333333336,142.68992293923708,142.68992293923708,63,0.7948190789473685,0.18503289473684212,0.6097861842105263,1.0,0.9008135890903423,1.0,0.9133185111950182,0.8270602955187062,0.19671165879459346,15.788990825688073,20.0,20.0
both_ch32,greedy_backlog,45,600,787.1612102454801,636.5762517231917,134.43624317515756,134.36876123128044,61.075,121.07733519344112,121.07733519344112,65,0.7935139573070608,0.1867816091954023,0.6067323481116584,1.0,0.8930506923356801,0.9992708333333333,0.9135429533099855,0.8283498598815168,0.19120649640774512,15.429223744292237,20.0,20.0
both_ch32,greedy_backlog,46,600,752.7792334683929,621.6745419751105,134.6395868854838,134.6005448214779,59.42166666666667,133.8294797957089,133.82947979570892,63,0.7849185946872322,0.17095115681233933,0.6139674378748929,1.0,0.9177945444550253,0.9994791666666667,0.913428584880524,0.8308479635663326,0.19141421090704974,15.694760820045557,20.0,20.0
both_ch32,greedy_backlog,47,600,776.7866375396233,643.5965249162615,134.80749229859865,134.79416201243947,61.318333333333335,140.37704133004922,140.37704133004922,61,0.8145363408521303,0.1783625730994152,0.6361737677527152,1.0,0.9041157577283822,1.0,0.9122862010616645,0.8240258205623546,0.15700142859668184,15.866840731070496,20.0,20.0
both_ch32,greedy_backlog,48,600,786.1313096884865,638.7813000743696,134.1204988005199,134.06863252830465,61.44833333333333,135.35847968094436,135.35847968094433,58,0.8116240725474031,0.19332234130255566,0.6183017312448474,1.0,0.9257604789109019,0.9982291666666666,0.9141925876749393,0.8242376707629415,0.16437151544919565,16.416040100250626,20.0,20.0
both_ch32,greedy_backlog,49,600,743.3465389769656,610.0559975051555,133.33030327541726,133.17993388364647,61.45,132.92447107778378,132.92447107778378,69,0.8039867109634552,0.18023255813953487,0.6237541528239202,1.0,0.9066881275473516,1.0,0.9114243371855454,0.8420344135501856,0.18525531594821906,16.09181141439206,20.0,20.0
both_ch32,greedy_backlog,50,600,778.7999490711376,632.939876514953,133.93162210238708,133.83685882905053,61.086666666666666,140.44682869677,140.44682869676998,60,0.8078979843685726,0.1921020156314274,0.6157959687371453,1.0,0.9016831465744084,0.9991666666666666,0.9123721393098453,0.8262811581241817,0.18222239774769627,15.879606879606879,20.0,20.0
both_ch32,greedy_backlog,51,600,770.4303003527792,618.219960452593,134.32988907454498,134.29860040378793,61.196666666666665,140.61726243660087,140.61726243660087,58,0.8109881098810988,0.1947519475194752,0.6162361623616236,1.0,0.9033173953142042,0.9995833333333334,0.915183883947189,0.8272413544028985,0.17383357298379654,15.987593052109181,20.0,20.0
both_ch64,proportional_fair,42,600,766.2760178948384,622.8424871144753,204.2671414066839,204.0696368652074,58.24666666666667,207.41755365348757,207.41755365348757,70,0.7020920502092051,0.17364016736401675,0.5284518828451883,1.0,0.8033301402622699,0.9945833333333334,0.8156981087114118,0.8403554972681376,0.26050999349872117,14.950155763239875,20.0,20.0
both_ch64,proportional_fair,43,600,759.8008368706072,611.1076205245706,205.9070188911085,205.8185268803098,58.64833333333333,208.02803650397124,208.02803650397118,60,0.7038992688870837,0.1933387489845654,0.5105605199025183,1.0,0.8542701807764175,0.9973958333333334,0.8103694026736004,0.8202363742157788,0.26838317216008584,15.186846038863976,20.0,20.0
both_ch64,proportional_fair,44,600,764.4133077715236,624.5041188261134,205.18649946544164,204.9824252266403,58.44,210.50614203391896,210.50614203391896,61,0.7055921052631579,0.18174342105263158,0.5238486842105263,1.0,0.7905244931326247,0.99703125,0.8219587679121719,0.8335298572479326,0.295446113261934,14.661068702290077,20.0,20.0
both_ch64,proportional_fair,45,600,787.1612102454801,643.1272802086834,205.62042865429984,205.42715070039887,58.455,199.05565569556634,199.05565569556632,63,0.7064860426929392,0.18144499178981938,0.5250410509031199,1.0,0.9063014239327918,0.9971354166666667,0.8161706757416637,0.8369930388650418,0.29070650175552304,14.440184049079754,20.0,20.0
